uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
418bb496-eea5-4843-aba1-d6f4fb37f9c4,56c4d612-b7f7-47e5-befd-1612476515c9,242588787669266,954086705366958,254.74914003702,257.64294433594,13.401638476132,13.401488499082,52.511045743891,52.511110424405,12.466174903504525,Mapillary,418bb496-eea5-4843-aba1-d6f4fb37f9c4__56c4d612-b7f7-47e5-befd-1612476515c9
0aa78a93-89fe-408b-b562-425c6869633d,56c4d612-b7f7-47e5-befd-1612476515c9,267584325113191,954086705366958,245.9030912396,257.64294433594,13.40131673518,13.401488499082,52.511134913199,52.511110424405,11.972680241343514,Mapillary,0aa78a93-89fe-408b-b562-425c6869633d__56c4d612-b7f7-47e5-befd-1612476515c9
6a3bc67e-eea3-4f20-ba70-2f0f87c6c128,90a5051e-5ce7-4526-8090-1c81b0035fac,204397311359385,162164985765108,0.0,352.65208832218,13.388720333441,13.388835654249,52.517238341886,52.517305308655,10.805321571237917,Mapillary,6a3bc67e-eea3-4f20-ba70-2f0f87c6c128__90a5051e-5ce7-4526-8090-1c81b0035fac
446ca6d0-7f71-47b5-afa0-ed1860bc78f8,d024539b-8f04-4af3-9445-7aed855c9efd,1597797870414379,1145426182605000,228.86077845181,236.69034640038,13.402904315863,13.402842196643,52.51660692147,52.51665890221,7.1564039646446735,Mapillary,446ca6d0-7f71-47b5-afa0-ed1860bc78f8__d024539b-8f04-4af3-9445-7aed855c9efd
1fab5700-74fb-43e1-96be-edf6bcf369d8,d024539b-8f04-4af3-9445-7aed855c9efd,4616856548358747,1145426182605000,230.44743830011,236.69034640038,13.402968990132,13.402842196643,52.516640690362,52.51665890221,8.840415581378261,Mapillary,1fab5700-74fb-43e1-96be-edf6bcf369d8__d024539b-8f04-4af3-9445-7aed855c9efd
678ea8ad-88c8-4073-9046-28e3ea6284d7,d024539b-8f04-4af3-9445-7aed855c9efd,381908146602620,1145426182605000,231.27059712996,236.69034640038,13.403012415464,13.402842196643,52.516661820129,52.51665890221,11.556833305232177,Mapillary,678ea8ad-88c8-4073-9046-28e3ea6284d7__d024539b-8f04-4af3-9445-7aed855c9efd
70b30981-6ec5-44b8-ad40-f699db871e76,7a2c42e4-f72d-4908-819b-37ee3f3a28eb,1895824607241425,321996155989491,339.04119463127,336.03854591736,13.400728636374,13.400891288707,52.514785580184,52.514718285951,13.338325408716178,Mapillary,70b30981-6ec5-44b8-ad40-f699db871e76__7a2c42e4-f72d-4908-819b-37ee3f3a28eb
2525190b-bc4e-48ce-98a8-aeec11e66486,7a2c42e4-f72d-4908-819b-37ee3f3a28eb,483729659389521,321996155989491,329.1149545381,336.03854591736,13.400795384469,13.400891288707,52.514669369108,52.514718285951,8.484238929619297,Mapillary,2525190b-bc4e-48ce-98a8-aeec11e66486__7a2c42e4-f72d-4908-819b-37ee3f3a28eb
ab7691aa-b21d-49c2-a412-1e0ffc94fe8a,cf77e548-1bb2-482a-8221-a0f17b722aae,838994183681950,811534826436556,264.62361708889,262.11197243269,13.399055600756,13.399049952472,52.517805962645,52.517726137689,8.888697916281755,Mapillary,ab7691aa-b21d-49c2-a412-1e0ffc94fe8a__cf77e548-1bb2-482a-8221-a0f17b722aae
b82402af-6fc1-4ec6-8e97-4613fa3ee132,cf77e548-1bb2-482a-8221-a0f17b722aae,1499030170479589,811534826436556,256.17673219348,262.11197243269,13.39890348217,13.399049952472,52.517787882341,52.517726137689,12.082744485682696,Mapillary,b82402af-6fc1-4ec6-8e97-4613fa3ee132__cf77e548-1bb2-482a-8221-a0f17b722aae
35c0ae37-e89f-4929-8d88-3fb367cdb17a,cf77e548-1bb2-482a-8221-a0f17b722aae,471644967438288,811534826436556,260.24728242635,262.11197243269,13.398950333211,13.399049952472,52.517793354297,52.517726137689,10.080885410950097,Mapillary,35c0ae37-e89f-4929-8d88-3fb367cdb17a__cf77e548-1bb2-482a-8221-a0f17b722aae
05f8a16c-2196-4dfc-aa0e-1d8831ad2d53,cf77e548-1bb2-482a-8221-a0f17b722aae,521329088883769,811534826436556,258.71087015244,262.11197243269,13.398999128388,13.399049952472,52.517799670627,52.517726137689,8.877880399968998,Mapillary,05f8a16c-2196-4dfc-aa0e-1d8831ad2d53__cf77e548-1bb2-482a-8221-a0f17b722aae
c4929ee3-0578-4ff4-97e7-08ff71f36903,f5f8e742-8b38-444b-85db-52bf9447e5c9,4587025834660205,4392348190798092,0.0,342.26284990119,13.388544952875,13.388668973891,52.51859157978,52.518514696851,11.999825880881787,Mapillary,c4929ee3-0578-4ff4-97e7-08ff71f36903__f5f8e742-8b38-444b-85db-52bf9447e5c9
21ea52bb-35be-41ee-a122-c81a11dc4e6f,f5f8e742-8b38-444b-85db-52bf9447e5c9,185489610047916,4392348190798092,349.92881865696,342.26284990119,13.38852104882,13.388668973891,52.518553766902,52.518514696851,10.939413614679578,Mapillary,21ea52bb-35be-41ee-a122-c81a11dc4e6f__f5f8e742-8b38-444b-85db-52bf9447e5c9
6083f77f-acc7-447a-b75f-a5ce9512f302,f5f8e742-8b38-444b-85db-52bf9447e5c9,288490003007178,4392348190798092,349.740172327,342.26284990119,13.388520253634,13.388668973891,52.518443075112,52.518514696851,12.858923580796612,Mapillary,6083f77f-acc7-447a-b75f-a5ce9512f302__f5f8e742-8b38-444b-85db-52bf9447e5c9
9c3f94b2-0862-4d4a-b351-4e8541260678,f5f8e742-8b38-444b-85db-52bf9447e5c9,477867143468170,4392348190798092,358.36870302417,342.26284990119,13.388514877448,13.388668973891,52.518470068146,52.518514696851,11.576415501919882,Mapillary,9c3f94b2-0862-4d4a-b351-4e8541260678__f5f8e742-8b38-444b-85db-52bf9447e5c9
