uuid,relation_uuid,orig_id,relation_orig_id,h_1,h_2,lon_1,lon_2,lat_1,lat_2,distance_meters,source,relation_id
6083f77f-acc7-447a-b75f-a5ce9512f302,f5f8e742-8b38-444b-85db-52bf9447e5c9,288490003007178,4392348190798092,349.740172327,342.26284990119,13.388520253634,13.388668973891,52.518443075112,52.518514696851,12.858923580796612,Mapillary,6083f77f-acc7-447a-b75f-a5ce9512f302__f5f8e742-8b38-444b-85db-52bf9447e5c9
9c3f94b2-0862-4d4a-b351-4e8541260678,f5f8e742-8b38-444b-85db-52bf9447e5c9,477867143468170,4392348190798092,358.36870302417,342.26284990119,13.388514877448,13.388668973891,52.518470068146,52.518514696851,11.576415501919882,Mapillary,9c3f94b2-0862-4d4a-b351-4e8541260678__f5f8e742-8b38-444b-85db-52bf9447e5c9
64f5d83c-2aa3-4f68-91d2-7908092a3fb2,f5f8e742-8b38-444b-85db-52bf9447e5c9,995344527536577,4392348190798092,357.2218305119,342.26284990119,13.388500294161,13.388668973891,52.518532601575,52.518514696851,11.619370134962065,Mapillary,64f5d83c-2aa3-4f68-91d2-7908092a3fb2__f5f8e742-8b38-444b-85db-52bf9447e5c9
826bca6c-e828-4f14-a412-595056400cbd,f5f8e742-8b38-444b-85db-52bf9447e5c9,198768708816293,4392348190798092,349.36552548459,342.26284990119,13.388541007992,13.388668973891,52.518431544264,52.518514696851,12.68827560861235,Mapillary,826bca6c-e828-4f14-a412-595056400cbd__f5f8e742-8b38-444b-85db-52bf9447e5c9
2e29f557-8761-4035-8ea4-cd8dfc5dc285,75414c65-6ec2-4dc5-9286-2be1b90276d9,1172366213176169,4335459729820061,349.46971386926,352.99827544959,13.388472046148,13.388296053933,52.519514573853,52.519443477218,14.32491030735817,Mapillary,2e29f557-8761-4035-8ea4-cd8dfc5dc285__75414c65-6ec2-4dc5-9286-2be1b90276d9
26c69a85-c32d-4970-bc59-ea004f2b8b4b,75414c65-6ec2-4dc5-9286-2be1b90276d9,487443862569716,4335459729820061,353.86190458487,352.99827544959,13.388477702367,13.388296053933,52.519471092746,52.519443477218,12.704280197744852,Mapillary,26c69a85-c32d-4970-bc59-ea004f2b8b4b__75414c65-6ec2-4dc5-9286-2be1b90276d9
57bca887-9906-4241-a103-a44a5577721f,75414c65-6ec2-4dc5-9286-2be1b90276d9,2934284870119488,4335459729820061,350.91089202567,352.99827544959,13.388478181462,13.388296053933,52.519494998402,52.519443477218,13.624061473275884,Mapillary,57bca887-9906-4241-a103-a44a5577721f__75414c65-6ec2-4dc5-9286-2be1b90276d9
7cf3d7e5-d11f-430e-8aa4-ffe591983290,a4f6b8c8-0279-45e6-8860-b2b1de371416,502112390931329,304742747889717,337.02977277619,325.71700462595,13.399400337198,13.399596160252,52.519730606168,52.51976827732,13.934198719267998,Mapillary,7cf3d7e5-d11f-430e-8aa4-ffe591983290__a4f6b8c8-0279-45e6-8860-b2b1de371416
4d1207a4-c53f-4996-ad77-2ab6850e601f,af09d7ca-832d-4a42-b07c-c271b0d3dffc,1171049089992077,276729414000897,116.84792312621,74.783737585855,13.396250193518,13.396184122173,52.519745657845,52.519617957995,14.897242924474197,Mapillary,4d1207a4-c53f-4996-ad77-2ab6850e601f__af09d7ca-832d-4a42-b07c-c271b0d3dffc
4894ffb2-4bf8-49f7-b133-1f319b0684bc,af09d7ca-832d-4a42-b07c-c271b0d3dffc,4001110460002078,276729414000897,109.57417416312,74.783737585855,13.396295644268,13.396184122173,52.519729734231,52.519617957995,14.556995170427031,Mapillary,4894ffb2-4bf8-49f7-b133-1f319b0684bc__af09d7ca-832d-4a42-b07c-c271b0d3dffc
7cf3d7e5-d11f-430e-8aa4-ffe591983290,9f669d7b-bdc9-4740-b67c-0601d5d585f0,502112390931329,326732432221667,337.02977277619,329.48685321492,13.399400337198,13.39960709311,52.519730606168,52.519723147702,14.055487494049546,Mapillary,7cf3d7e5-d11f-430e-8aa4-ffe591983290__9f669d7b-bdc9-4740-b67c-0601d5d585f0
894b0c71-91dd-4981-9c77-1663fab20829,ee5d2730-75eb-4f31-bd5d-baf0d1829bb6,947835385972925,213169340389359,349.28022803252,355.4679813517,13.388309707111,13.388520751061,52.51936683978,52.519386533739,14.488725026486712,Mapillary,894b0c71-91dd-4981-9c77-1663fab20829__ee5d2730-75eb-4f31-bd5d-baf0d1829bb6
